Sensor_ID,Year,Month,Hourly_Counts,sensor_description,sensor_name,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
7,2018,October,348.627688172043,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2018,September,400.03194444444443,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,April,398.59722222222223,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,August,436.4045698924731,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,December,281.10752688172045,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,January,729.2625,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,July,296.0846774193548,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,June,219.4597222222222,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,May,257.4475806451613,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,November,445.71805555555557,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,October,251.83467741935485,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2019,September,325.3541666666667,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,April,95.83611111111111,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,August,81.71505376344086,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,December,92.51209677419355,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,February,246.64080459770116,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,January,534.5443548387096,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,July,83.7486559139785,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,June,104.35972222222222,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,March,363.48118279569894,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,May,107.08870967741936,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,November,113.15833333333333,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,October,113.04032258064517,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2020,September,112.72916666666667,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,April,192.6013888888889,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,August,90.06989247311827,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,December,275.46505376344084,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,February,194.67559523809524,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,January,102.99462365591398,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,July,108.76478494623656,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,June,103.08888888888889,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,March,183.14247311827958,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,May,168.93817204301075,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,November,101.90416666666667,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,October,112.90994623655914,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2021,September,111.29305555555555,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,2022,January,179.19753086419752,Birrarung Marr,Fed_T,2014/12/17,A,,East,West,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
8,2009,August,48.92204301075269,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2009,December,86.18413978494624,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2009,July,48.19758064516129,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2009,June,48.59305555555556,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2009,May,57.21212121212121,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2009,November,75.62777777777778,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2009,October,64.22043010752688,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2009,September,50.31666666666667,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,April,104.70416666666667,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,August,100.73387096774194,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,December,118.76075268817205,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,February,101.0952380952381,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,January,86.43951612903226,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,July,108.71639784946237,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,June,98.47777777777777,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,March,102.71236559139786,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,May,103.71236559139786,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,November,116.60833333333333,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,October,109.50940860215054,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2010,September,98.38333333333334,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,April,120.70555555555555,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,August,130.2728494623656,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,December,133.26747311827958,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,February,126.05208333333333,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,January,115.03629032258064,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,July,115.23521505376344,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,June,119.23194444444445,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,March,128.06451612903226,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,May,121.18145161290323,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,November,137.18472222222223,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,October,129.2459677419355,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2011,September,129.51527777777778,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,April,137.57361111111112,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,August,137.83736559139786,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,December,145.7271505376344,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,February,146.17097701149424,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,January,127.32795698924731,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,July,136.76344086021504,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,June,127.35138888888889,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,March,144.61827956989248,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,May,143.21370967741936,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,November,158.34583333333333,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,October,159.45430107526883,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2012,September,140.46527777777777,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,April,167.20833333333334,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,August,153.58064516129033,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,December,162.05645161290323,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,February,170.63839285714286,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,January,156.26075268817203,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,July,161.9529569892473,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,June,156.5986111111111,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,March,158.92876344086022,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,May,169.88844086021504,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,November,162.6486111111111,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,October,165.0471063257066,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2013,September,164.16666666666666,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,April,169.99722222222223,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,August,152.51612903225808,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,December,157.51478494623655,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,February,181.04315476190476,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,January,164.6733870967742,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,July,152.03629032258064,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,June,151.54166666666666,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,March,184.07930107526883,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,May,170.34005376344086,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,November,154.19861111111112,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,October,167.86810228802153,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2014,September,158.4361111111111,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,April,147.44861111111112,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,August,143.96774193548387,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,December,158.76344086021504,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,February,160.51602564102564,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,January,151.17857142857142,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,July,148.58602150537635,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,June,146.35555555555555,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,March,157.26339285714286,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,May,138.3790322580645,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,November,156.325,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,October,160.9528936742934,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2015,September,155.50555555555556,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,April,164.4388888888889,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,August,157.56182795698925,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,December,165.33602150537635,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,February,167.27155172413794,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,January,148.36962365591398,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,July,155.2540322580645,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,June,149.72083333333333,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,March,155.36501377410468,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,May,153.91666666666666,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,November,163.57083333333333,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,October,152.67698519515477,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2016,September,155.24166666666667,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,April,153.34583333333333,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,August,159.3467261904762,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,December,173.60752688172042,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,February,169.68303571428572,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,January,156.38306451612902,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,July,164.81182795698925,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,June,162.69166666666666,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,March,176.68682795698925,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,May,164.81586021505376,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,November,154.15555555555557,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,October,177.26244952893674,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2017,September,159.59166666666667,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,April,195.01805555555555,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,August,192.0255376344086,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,December,197.46505376344086,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,February,204.48214285714286,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,January,177.13575268817203,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,July,192.6491935483871,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,June,185.00972222222222,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,March,205.2701612903226,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,May,189.69220430107526,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,November,207.60972222222222,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,October,219.78763440860214,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2018,September,194.4597222222222,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,April,212.59722222222223,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,August,194.90591397849462,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,December,197.53897849462365,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,February,224.4702380952381,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,January,201.89247311827958,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,July,206.70564516129033,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,June,194.2513888888889,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,March,212.8521505376344,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,May,206.7244623655914,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,November,191.53472222222223,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,October,227.0875,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2019,September,195.51944444444445,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,April,88.45,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,August,92.74059139784946,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,December,142.7688172043011,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,February,194.33477011494253,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,January,186.36021505376345,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,July,101.81854838709677,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,June,123.77083333333333,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,March,146.00806451612902,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,May,115.84946236559139,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,November,149.92401960784315,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,October,122.78091397849462,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2020,September,114.2388888888889,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,April,156.85833333333332,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,August,117.23118279569893,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,December,147.02956989247312,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,February,136.15029761904762,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,January,127.99462365591398,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,July,112.30376344086021,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,June,113.30555555555556,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,March,114.71102150537635,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
8,2021,May,153.70698924731184,Webb Bridge,WebBN_T,2009/03/24,A,,South,North,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
