Sensor_Name,Time,Day,Hourly_Counts,latitude,longitude
Elizabeth St-La Trobe St (East),20,Saturday,1054.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),20,Sunday,934.1666666666666,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),20,Thursday,954.4,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),20,Tuesday,901.6666666666666,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),20,Wednesday,952.5,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),21,Friday,990.8,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),21,Monday,802.6666666666666,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),21,Saturday,1030.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),21,Sunday,861.5,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),21,Thursday,854.6,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),21,Tuesday,862.3333333333334,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),21,Wednesday,829.6666666666666,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),22,Friday,864.2,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),22,Monday,582.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),22,Saturday,891.1666666666666,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),22,Sunday,668.8333333333334,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),22,Thursday,635.2,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),22,Tuesday,659.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),22,Wednesday,544.8333333333334,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),23,Friday,552.2,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),23,Monday,378.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),23,Saturday,616.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),23,Sunday,409.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),23,Thursday,426.0,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),23,Tuesday,385.8333333333333,-37.80988941,144.96134331
Elizabeth St-La Trobe St (East),23,Wednesday,333.5,-37.80988941,144.96134331
Elizabeth St-Lonsdale St (South),0,Friday,65.95238095238095,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),0,Monday,39.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),0,Saturday,227.86363636363637,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),0,Sunday,303.90909090909093,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),0,Thursday,28.61904761904762,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),0,Tuesday,22.136363636363637,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),0,Wednesday,30.80952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),1,Friday,34.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),1,Monday,25.40909090909091,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),1,Saturday,171.04545454545453,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),1,Sunday,225.3181818181818,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),1,Thursday,15.619047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),1,Tuesday,17.772727272727273,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),1,Wednesday,15.476190476190476,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),2,Friday,19.476190476190474,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),2,Monday,19.181818181818183,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),2,Saturday,88.45454545454545,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),2,Sunday,125.04545454545455,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),2,Thursday,10.19047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),2,Tuesday,9.863636363636363,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),2,Wednesday,11.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),3,Friday,12.952380952380953,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),3,Monday,11.363636363636363,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),3,Saturday,60.81818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),3,Sunday,107.22727272727273,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),3,Thursday,5.380952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),3,Tuesday,6.818181818181818,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),3,Wednesday,5.809523809523809,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),4,Friday,6.714285714285714,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),4,Monday,11.045454545454545,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),4,Saturday,22.181818181818183,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),4,Sunday,45.54545454545455,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),4,Thursday,5.666666666666667,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),4,Tuesday,6.590909090909091,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),4,Wednesday,5.904761904761905,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),5,Friday,11.80952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),5,Monday,10.272727272727273,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),5,Saturday,14.772727272727273,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),5,Sunday,19.863636363636363,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),5,Thursday,9.047619047619047,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),5,Tuesday,9.136363636363637,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),5,Wednesday,10.428571428571429,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),6,Friday,23.095238095238095,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),6,Monday,20.681818181818183,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),6,Saturday,16.181818181818183,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),6,Sunday,14.636363636363637,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),6,Thursday,24.761904761904763,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),6,Tuesday,26.363636363636363,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),6,Wednesday,29.047619047619047,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),7,Friday,59.857142857142854,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),7,Monday,55.09090909090909,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),7,Saturday,24.727272727272727,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),7,Sunday,25.636363636363637,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),7,Thursday,65.52380952380952,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),7,Tuesday,70.22727272727273,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),7,Wednesday,68.9047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),8,Friday,162.42857142857142,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),8,Monday,160.6818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),8,Saturday,64.22727272727273,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),8,Sunday,52.86363636363637,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),8,Thursday,202.0952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),8,Tuesday,203.72727272727272,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),8,Wednesday,207.0952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),9,Friday,174.23809523809524,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),9,Monday,152.0909090909091,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),9,Saturday,126.22727272727273,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),9,Sunday,103.04545454545455,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),9,Thursday,177.0952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),9,Tuesday,172.95454545454547,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),9,Wednesday,184.14285714285714,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),10,Friday,207.9047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),10,Monday,177.3181818181818,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),10,Saturday,223.4090909090909,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),10,Sunday,201.5909090909091,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),10,Thursday,204.42857142857142,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),10,Tuesday,179.6818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),10,Wednesday,205.14285714285714,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),11,Friday,272.14285714285717,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),11,Monday,243.13636363636363,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),11,Saturday,334.3636363636364,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),11,Sunday,288.6363636363636,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),11,Thursday,256.1904761904762,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),11,Tuesday,226.22727272727272,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),11,Wednesday,248.85714285714286,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),12,Friday,366.1904761904762,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),12,Monday,344.22727272727275,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),12,Saturday,397.40909090909093,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),12,Sunday,341.72727272727275,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),12,Thursday,373.4761904761905,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),12,Tuesday,359.95454545454544,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),12,Wednesday,392.85714285714283,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),13,Friday,407.42857142857144,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),13,Monday,403.8636363636364,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),13,Saturday,460.95454545454544,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),13,Sunday,402.5,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),13,Thursday,428.3809523809524,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),13,Tuesday,424.77272727272725,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),13,Wednesday,442.7142857142857,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),14,Friday,352.9047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),14,Monday,361.6818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),14,Saturday,436.5,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),14,Sunday,381.04545454545456,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),14,Thursday,365.3333333333333,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),14,Tuesday,336.40909090909093,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),14,Wednesday,340.4761904761905,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),15,Friday,326.0952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),15,Monday,301.3181818181818,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),15,Saturday,448.5,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),15,Sunday,378.09090909090907,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),15,Thursday,314.7142857142857,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),15,Tuesday,304.6363636363636,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),15,Wednesday,316.76190476190476,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),16,Friday,343.57142857142856,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),16,Monday,285.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),16,Saturday,394.1818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),16,Sunday,359.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),16,Thursday,320.0952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),16,Tuesday,297.3181818181818,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),16,Wednesday,302.0952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),17,Friday,382.57142857142856,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),17,Monday,316.1818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),17,Saturday,421.90909090909093,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),17,Sunday,336.90909090909093,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),17,Thursday,379.85714285714283,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),17,Tuesday,342.45454545454544,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),17,Wednesday,358.76190476190476,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),18,Friday,411.95238095238096,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),18,Monday,284.59090909090907,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),18,Saturday,420.6818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),18,Sunday,312.8181818181818,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),18,Thursday,358.9047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),18,Tuesday,297.54545454545456,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),18,Wednesday,321.0952380952381,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),19,Friday,422.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),19,Monday,245.63636363636363,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),19,Saturday,447.59090909090907,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),19,Sunday,304.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),19,Thursday,319.1904761904762,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),19,Tuesday,251.27272727272728,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),19,Wednesday,282.3333333333333,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),20,Friday,383.2857142857143,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),20,Monday,209.5,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),20,Saturday,436.27272727272725,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),20,Sunday,257.6818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),20,Thursday,271.7142857142857,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),20,Tuesday,207.4090909090909,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),20,Wednesday,214.52380952380952,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),21,Friday,364.9047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),21,Monday,147.22727272727272,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),21,Saturday,419.1818181818182,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),21,Sunday,179.5909090909091,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),21,Thursday,211.9047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),21,Tuesday,145.5909090909091,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),21,Wednesday,169.0,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),22,Friday,312.4761904761905,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),22,Monday,86.31818181818181,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),22,Saturday,402.09090909090907,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),22,Sunday,124.4090909090909,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),22,Thursday,157.66666666666666,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),22,Tuesday,98.31818181818181,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),22,Wednesday,121.9047619047619,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),23,Friday,284.6666666666667,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),23,Monday,56.45454545454545,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),23,Saturday,362.5,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),23,Sunday,78.4090909090909,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),23,Thursday,106.85714285714286,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),23,Tuesday,57.68181818181818,-37.81252157,144.9619401
Elizabeth St-Lonsdale St (South),23,Wednesday,81.76190476190476,-37.81252157,144.9619401
Errol St (West),0,Friday,9.11111111111111,-37.80454949,144.94921863
Errol St (West),0,Monday,8.222222222222221,-37.80454949,144.94921863
Errol St (West),0,Saturday,20.22222222222222,-37.80454949,144.94921863
Errol St (West),0,Sunday,24.666666666666668,-37.80454949,144.94921863
Errol St (West),0,Thursday,8.25,-37.80454949,144.94921863
Errol St (West),0,Tuesday,7.555555555555555,-37.80454949,144.94921863
Errol St (West),0,Wednesday,7.888888888888889,-37.80454949,144.94921863
Errol St (West),1,Friday,5.0,-37.80454949,144.94921863
Errol St (West),1,Monday,3.3333333333333335,-37.80454949,144.94921863
Errol St (West),1,Saturday,14.777777777777779,-37.80454949,144.94921863
Errol St (West),1,Sunday,14.666666666666666,-37.80454949,144.94921863
Errol St (West),1,Thursday,4.5,-37.80454949,144.94921863
Errol St (West),1,Tuesday,4.666666666666667,-37.80454949,144.94921863
Errol St (West),1,Wednesday,6.666666666666667,-37.80454949,144.94921863
Errol St (West),2,Friday,1.5555555555555556,-37.80454949,144.94921863
Errol St (West),2,Monday,1.6666666666666667,-37.80454949,144.94921863
Errol St (West),2,Saturday,6.555555555555555,-37.80454949,144.94921863
Errol St (West),2,Sunday,7.777777777777778,-37.80454949,144.94921863
Errol St (West),2,Thursday,3.875,-37.80454949,144.94921863
Errol St (West),2,Tuesday,3.6666666666666665,-37.80454949,144.94921863
Errol St (West),2,Wednesday,2.5555555555555554,-37.80454949,144.94921863
Errol St (West),3,Friday,0.8888888888888888,-37.80454949,144.94921863
Errol St (West),3,Monday,1.4444444444444444,-37.80454949,144.94921863
Errol St (West),3,Saturday,2.2222222222222223,-37.80454949,144.94921863
Errol St (West),3,Sunday,5.666666666666667,-37.80454949,144.94921863
Errol St (West),3,Thursday,1.25,-37.80454949,144.94921863
Errol St (West),3,Tuesday,1.7777777777777777,-37.80454949,144.94921863
Errol St (West),3,Wednesday,0.8888888888888888,-37.80454949,144.94921863
Errol St (West),4,Friday,1.1111111111111112,-37.80454949,144.94921863
Errol St (West),4,Monday,2.111111111111111,-37.80454949,144.94921863
Errol St (West),4,Saturday,3.6666666666666665,-37.80454949,144.94921863
Errol St (West),4,Sunday,1.5555555555555556,-37.80454949,144.94921863
Errol St (West),4,Thursday,1.0,-37.80454949,144.94921863
Errol St (West),4,Tuesday,1.0,-37.80454949,144.94921863
Errol St (West),4,Wednesday,1.4444444444444444,-37.80454949,144.94921863
Errol St (West),5,Friday,4.444444444444445,-37.80454949,144.94921863
Errol St (West),5,Monday,5.222222222222222,-37.80454949,144.94921863
Errol St (West),5,Saturday,2.7777777777777777,-37.80454949,144.94921863
Errol St (West),5,Sunday,2.3333333333333335,-37.80454949,144.94921863
Errol St (West),5,Thursday,4.75,-37.80454949,144.94921863
Errol St (West),5,Tuesday,7.444444444444445,-37.80454949,144.94921863
Errol St (West),5,Wednesday,7.0,-37.80454949,144.94921863
Errol St (West),6,Friday,32.888888888888886,-37.80454949,144.94921863
Errol St (West),6,Monday,32.666666666666664,-37.80454949,144.94921863
Errol St (West),6,Saturday,12.333333333333334,-37.80454949,144.94921863
Errol St (West),6,Sunday,5.888888888888889,-37.80454949,144.94921863
Errol St (West),6,Thursday,34.0,-37.80454949,144.94921863
Errol St (West),6,Tuesday,34.333333333333336,-37.80454949,144.94921863
Errol St (West),6,Wednesday,34.22222222222222,-37.80454949,144.94921863
Errol St (West),7,Friday,70.88888888888889,-37.80454949,144.94921863
Errol St (West),7,Monday,69.66666666666667,-37.80454949,144.94921863
Errol St (West),7,Saturday,30.0,-37.80454949,144.94921863
Errol St (West),7,Sunday,18.77777777777778,-37.80454949,144.94921863
Errol St (West),7,Thursday,67.5,-37.80454949,144.94921863
Errol St (West),7,Tuesday,75.22222222222223,-37.80454949,144.94921863
Errol St (West),7,Wednesday,82.33333333333333,-37.80454949,144.94921863
Errol St (West),8,Friday,130.0,-37.80454949,144.94921863
Errol St (West),8,Monday,129.0,-37.80454949,144.94921863
Errol St (West),8,Saturday,76.66666666666667,-37.80454949,144.94921863
Errol St (West),8,Sunday,51.333333333333336,-37.80454949,144.94921863
Errol St (West),8,Thursday,141.0,-37.80454949,144.94921863
Errol St (West),8,Tuesday,140.88888888888889,-37.80454949,144.94921863
Errol St (West),8,Wednesday,152.66666666666666,-37.80454949,144.94921863
Errol St (West),9,Friday,149.22222222222223,-37.80454949,144.94921863
Errol St (West),9,Monday,127.55555555555556,-37.80454949,144.94921863
Errol St (West),9,Saturday,180.44444444444446,-37.80454949,144.94921863
Errol St (West),9,Sunday,116.88888888888889,-37.80454949,144.94921863
Errol St (West),9,Thursday,131.625,-37.80454949,144.94921863
Errol St (West),9,Tuesday,126.0,-37.80454949,144.94921863
Errol St (West),9,Wednesday,124.66666666666667,-37.80454949,144.94921863
Errol St (West),10,Friday,156.0,-37.80454949,144.94921863
Errol St (West),10,Monday,145.33333333333334,-37.80454949,144.94921863
Errol St (West),10,Saturday,258.55555555555554,-37.80454949,144.94921863
Errol St (West),10,Sunday,175.33333333333334,-37.80454949,144.94921863
Errol St (West),10,Thursday,146.625,-37.80454949,144.94921863
Errol St (West),10,Tuesday,138.22222222222223,-37.80454949,144.94921863
Errol St (West),10,Wednesday,153.77777777777777,-37.80454949,144.94921863
Errol St (West),11,Friday,206.44444444444446,-37.80454949,144.94921863
Errol St (West),11,Monday,181.33333333333334,-37.80454949,144.94921863
Errol St (West),11,Saturday,284.3333333333333,-37.80454949,144.94921863
Errol St (West),11,Sunday,233.66666666666666,-37.80454949,144.94921863
Errol St (West),11,Thursday,179.25,-37.80454949,144.94921863
Errol St (West),11,Tuesday,169.0,-37.80454949,144.94921863
Errol St (West),11,Wednesday,173.33333333333334,-37.80454949,144.94921863
Errol St (West),12,Friday,310.3333333333333,-37.80454949,144.94921863
Errol St (West),12,Monday,278.0,-37.80454949,144.94921863
Errol St (West),12,Saturday,284.8888888888889,-37.80454949,144.94921863
Errol St (West),12,Sunday,243.55555555555554,-37.80454949,144.94921863
Errol St (West),12,Thursday,284.0,-37.80454949,144.94921863
Errol St (West),12,Tuesday,273.0,-37.80454949,144.94921863
Errol St (West),12,Wednesday,271.6666666666667,-37.80454949,144.94921863
Errol St (West),13,Friday,290.6666666666667,-37.80454949,144.94921863
Errol St (West),13,Monday,253.55555555555554,-37.80454949,144.94921863
Errol St (West),13,Saturday,261.6666666666667,-37.80454949,144.94921863
Errol St (West),13,Sunday,222.77777777777777,-37.80454949,144.94921863
Errol St (West),13,Thursday,254.0,-37.80454949,144.94921863
Errol St (West),13,Tuesday,248.55555555555554,-37.80454949,144.94921863
Errol St (West),13,Wednesday,270.1111111111111,-37.80454949,144.94921863
Errol St (West),14,Friday,181.88888888888889,-37.80454949,144.94921863
Errol St (West),14,Monday,143.44444444444446,-37.80454949,144.94921863
Errol St (West),14,Saturday,216.77777777777777,-37.80454949,144.94921863
Errol St (West),14,Sunday,172.44444444444446,-37.80454949,144.94921863
Errol St (West),14,Thursday,162.625,-37.80454949,144.94921863
Errol St (West),14,Tuesday,149.44444444444446,-37.80454949,144.94921863
Errol St (West),14,Wednesday,162.55555555555554,-37.80454949,144.94921863
Errol St (West),15,Friday,185.0,-37.80454949,144.94921863
Errol St (West),15,Monday,161.22222222222223,-37.80454949,144.94921863
Errol St (West),15,Saturday,180.33333333333334,-37.80454949,144.94921863
Errol St (West),15,Sunday,148.0,-37.80454949,144.94921863
Errol St (West),15,Thursday,187.0,-37.80454949,144.94921863
Errol St (West),15,Tuesday,162.22222222222223,-37.80454949,144.94921863
Errol St (West),15,Wednesday,188.22222222222223,-37.80454949,144.94921863
Errol St (West),16,Friday,188.66666666666666,-37.80454949,144.94921863
Errol St (West),16,Monday,148.11111111111111,-37.80454949,144.94921863
Errol St (West),16,Saturday,163.22222222222223,-37.80454949,144.94921863
Errol St (West),16,Sunday,150.88888888888889,-37.80454949,144.94921863
Errol St (West),16,Thursday,177.125,-37.80454949,144.94921863
Errol St (West),16,Tuesday,156.66666666666666,-37.80454949,144.94921863
Errol St (West),16,Wednesday,175.55555555555554,-37.80454949,144.94921863
Errol St (West),17,Friday,222.77777777777777,-37.80454949,144.94921863
Errol St (West),17,Monday,172.44444444444446,-37.80454949,144.94921863
Errol St (West),17,Saturday,180.77777777777777,-37.80454949,144.94921863
Errol St (West),17,Sunday,143.22222222222223,-37.80454949,144.94921863
Errol St (West),17,Thursday,202.375,-37.80454949,144.94921863
Errol St (West),17,Tuesday,192.88888888888889,-37.80454949,144.94921863
Errol St (West),17,Wednesday,199.22222222222223,-37.80454949,144.94921863
Errol St (West),18,Friday,240.88888888888889,-37.80454949,144.94921863
Errol St (West),18,Monday,157.22222222222223,-37.80454949,144.94921863
Errol St (West),18,Saturday,206.22222222222223,-37.80454949,144.94921863
Errol St (West),18,Sunday,143.55555555555554,-37.80454949,144.94921863
Errol St (West),18,Thursday,219.5,-37.80454949,144.94921863
Errol St (West),18,Tuesday,199.22222222222223,-37.80454949,144.94921863
Errol St (West),18,Wednesday,225.33333333333334,-37.80454949,144.94921863
Errol St (West),19,Friday,207.88888888888889,-37.80454949,144.94921863
Errol St (West),19,Monday,112.44444444444444,-37.80454949,144.94921863
Errol St (West),19,Saturday,157.22222222222223,-37.80454949,144.94921863
Errol St (West),19,Sunday,106.44444444444444,-37.80454949,144.94921863
Errol St (West),19,Thursday,157.875,-37.80454949,144.94921863
Errol St (West),19,Tuesday,168.77777777777777,-37.80454949,144.94921863
Errol St (West),19,Wednesday,165.66666666666666,-37.80454949,144.94921863
Errol St (West),20,Friday,153.44444444444446,-37.80454949,144.94921863
Errol St (West),20,Monday,74.44444444444444,-37.80454949,144.94921863
Errol St (West),20,Saturday,110.22222222222223,-37.80454949,144.94921863
Errol St (West),20,Sunday,59.0,-37.80454949,144.94921863
Errol St (West),20,Thursday,136.0,-37.80454949,144.94921863
Errol St (West),20,Tuesday,103.77777777777777,-37.80454949,144.94921863
Errol St (West),20,Wednesday,135.33333333333334,-37.80454949,144.94921863
Errol St (West),21,Friday,80.22222222222223,-37.80454949,144.94921863
Errol St (West),21,Monday,34.77777777777778,-37.80454949,144.94921863
Errol St (West),21,Saturday,69.66666666666667,-37.80454949,144.94921863
Errol St (West),21,Sunday,37.22222222222222,-37.80454949,144.94921863
